VISA_CLASS,BUSINESS_NAME,EMPLOYER _CITY,EMPLOYER _STATE,EMPLOYER _COUNTRY,EMPLOYER _PHONE,NAICS_CODE,JOB_TITLE,SUGGESTED _SOC_CODE,SUGGESTED_SOC_TITLE,SUPERVISOR_JOB_TITLE,SUPERVISE_OTHER_EMP,TRAVEL_REQUIRED,PRIMARY_EDUCATION_LEVEL,OTHER_EDUCATION,MAJOR,SECOND_DIPLOMA,SECOND_DIPLOMA_MAJOR,TRAINING_REQUIRED,NUMBER_OF_MONTHS_TRAINING, ,EMP_EXPERIENCE_MONTHS,OCCUPATION_REQUIRED,PRIMARY_WORKSITE_CITY,PRIMARY_WORKSITE_COUNTY,PRIMARY_WORKSITE_STATE,PRIMARY_WORKSITE_POSTAL_CODE,OTHER_WORKSITE_LOCATION,WORKSITE_COUNTS,PWD_SOC_CODE,PWD_SOC_TITLE,PWD_WAGE_RATE,PWD_UNIT_OF_PAY,PWD_WAGE_LEVEL,PWD_WAGE_SOURCE,PWD_WAGE_EXPIRATION_DATE,SURVEY_PUBLICATION_DATE
H-1B,RENSSELAER POLYTECHNIC INSTITUTE,TROY,NEW YORK,UNITED STATES OF AMERICA,518-276-3065,611310,SENIOR DATABASE ADMINISTRATOR,15-1141,Database Administrators,"MANAGER, DATABASE ADMINISTRATION",N,N,Bachelor's,,Computer Science or a closely related,N,,N,,Y,60,Database Administration,TROY,RENSSELAER,NEW YORK,12180,N,1,15-1141,Database Administrators,92934,Year,Level IV,OES (ACWIA - Higher Education),30-Jun-18,
H-1B,HARVARD UNIVERSITY,CAMBRIDGE,MASSACHUSETTS,UNITED STATES OF AMERICA,617-495-7837,611310,Research Fellow / Research Associate,19-1029,"Biological Scientists, All Other",Principal Investigator / Faculty Member,N,N,"Other Degree (JD, MD, etc.)",MD or PhD,"Biological sciences, or related",N,,N,,N,,,Cambridge,MIDDLESEX (CAMBRIDGE),MASSACHUSETTS,2138,Y,2,19-1021,Biochemists and Biophysicists,39790,Year,Level I,OES (ACWIA - Higher Education),30-Jun-18,
H-1B,Sinovest LLC,Cary,NORTH CAROLINA,UNITED STATES OF AMERICA,919-645-7895,611710,education program specialist,21-1012,"Educational, Guidance, School, and Vocational Counselors",,N,N,Master's,,Teaching,N,,N,,N,,,cary,WAKE,NORTH CAROLINA,27511,N,1,11-9039,"Education Administrators, All Other",85675,Year,Level III,OES (All Industries),30-Jun-18,
H-1B,Sun Fiber LLC,Richburg,SOUTH CAROLINA,UNITED STATES OF AMERICA,803-789-4163,325211,Accountants,13-2011,Accountants and Auditors,,N,N,Bachelor's,,Accounting,N,,N,,N,,,Richburg,CHESTER,SOUTH CAROLINA,29729,N,1,13-2011,Accountants and Auditors,49982,Year,Level I,OES (All Industries),30-Jun-18,
H-1B,"L.A. WEB, INC.",EL MONTE,CALIFORNIA,UNITED STATES OF AMERICA,626-453-8800,511110,Marketing Analyst,13-1161,Market Research Analysts and Marketing Specialists,Marketing/Advertising Manager,N,N,Bachelor's,,Business Administration,N,,N,,N,,,EL MONTE,LOS ANGELES,CALIFORNIA,91731,N,1,11-2021,Marketing Managers,77334,Year,Level I,OES (All Industries),30-Jun-18,
H-1B,BAYLOR COLLEGE OF MEDICINE,HOUSTON,TEXAS,UNITED STATES OF AMERICA,713-798-4604,611310,Postdoctoral Associate/Fellow,19-1021,Biochemists and Biophysicists,Assistant Professor,N,N,Doctorate (PhD),,Basic Science or Equivalent,N,,N,,N,,,Houston,HARRIS,TEXAS,77030,N,1,19-1021,Biochemists and Biophysicists,32032,Year,Level I,OES (ACWIA - Higher Education),30-Jun-18,
H-1B,HARVARD UNIVERSITY,CAMBRIDGE,MASSACHUSETTS,UNITED STATES OF AMERICA,617-495-7837,611310,Research Fellow / Research Associate,19-1029,"Biological Scientists, All Other",Principal Investigator / Faculty Member,N,N,"Other Degree (JD, MD, etc.)",MD or PhD,"Biological sciences, or related",N,,N,,Y,24,Research in biological sciences,Cambridge,MIDDLESEX (CAMBRIDGE),MASSACHUSETTS,2138,Y,3,19-1021,Biochemists and Biophysicists,39790,Year,Level I,OES (ACWIA - Higher Education),30-Jun-18,
H-1B,HARVARD UNIVERSITY,CAMBRIDGE,MASSACHUSETTS,UNITED STATES OF AMERICA,617-495-7837,611310,Fellow,15-2031,Operations Research Analysts,Director,N,Y,Doctorate (PhD),,Computer Science or related field,N,,N,,N,,,Cambridge,MIDDLESEX (CAMBRIDGE),MASSACHUSETTS,2138,N,1,15-2021,Mathematicians,48339,Year,Level II,OES (ACWIA - Higher Education),30-Jun-18,
H-1B,HARVARD UNIVERSITY,CAMBRIDGE,MASSACHUSETTS,UNITED STATES OF AMERICA,617-495-7837,611310,Research Associate,15-2021,Mathematicians,Professor,N,N,Doctorate (PhD),,"Mathematical physics, string theory",N,,N,,Y,36,Research in mathematical physics,Cambridge,MIDDLESEX (CAMBRIDGE),MASSACHUSETTS,2138,N,1,25-1022,"Mathematical Science Teachers, Postsecondary",56950,Year,Level I,OES (All Industries),30-Jun-18,
H-1B,SONY INTERACTIVE ENTERTAINMENT LLC,SAN MATEO,CALIFORNIA,UNITED STATES OF AMERICA,650-655-1633,541511,Senior Staff Software Engineer,15-1132,"Software Developers, Applications",Senior Manager,N,N,Bachelor's,,"Info and Elec Eng, Comp Sci, rel or eq",N,,N,,Y,60,Sr. Software Engineer or rel,San Mateo,SAN MATEO,CALIFORNIA,94404,N,1,,,,,,,,
H-1B,HARVARD UNIVERSITY,CAMBRIDGE,MASSACHUSETTS,UNITED STATES OF AMERICA,617-495-7837,611310,Research Fellow,19-1042,"Medical Scientists, Except Epidemiologists",Principal Investigator / Faculty Member,N,N,"Other Degree (JD, MD, etc.)","MD, PhD, and/or MPH","Medical Sciences, Genetics, or related",N,,N,,N,,,Boston,SUFFOLK (BOSTON),MASSACHUSETTS,2115,Y,3,19-1021,Biochemists and Biophysicists,39790,Year,Level I,OES (ACWIA - Higher Education),30-Jun-18,
H-1B,Sun Fiber LLC,Richburg,SOUTH CAROLINA,UNITED STATES OF AMERICA,803-789-4163,325211,Accountants,13-2011,Accountants and Auditors,,N,N,Bachelor's,,Accounting,N,,N,,N,,,Richburg,CHESTER,SOUTH CAROLINA,29729,N,1,,,,,,,,
H-1B,Sun Fiber LLC,Richburg,SOUTH CAROLINA,UNITED STATES OF AMERICA,803-789-4163,325211,Logistics Analyst,13-1081,Logisticians,,N,N,Bachelor's,,Strategic Communication,N,,N,,N,,,Richburg,CHESTER,SOUTH CAROLINA,29729,N,1,11-3071,"Transportation, Storage, and Distribution Managers",67392,Year,Level I,OES (All Industries),30-Jun-18,
H-1B,BAYLOR COLLEGE OF MEDICINE,HOUSTON,TEXAS,UNITED STATES OF AMERICA,713-798-4604,611310,Postdoctoral Associate/Fellow,19-1021,Biochemists and Biophysicists,Assistant Professor,N,Y,Doctorate (PhD),,Basic Science or Equivalent,N,,N,,Y,12,Postdoctoral Research,Houston,HARRIS,TEXAS,77030,N,1,19-1021,Biochemists and Biophysicists,32032,Year,Level I,OES (ACWIA - Higher Education),30-Jun-18,
H-1B,"HARGREAVES ASSOCIATES, INC.",SAN FRANCISCO,CALIFORNIA,UNITED STATES OF AMERICA,212-337-9973,541320,LANDSCAPE DESIGNER - ENTRY LEVEL,17-1012,Landscape Architects,PRINCIPAL LICENSED ARCHITECT,N,N,Bachelor's,,"ARCHITECTURE, LANDSCAPE ARCHITECTURE",N,,N,,Y,24,LANDSCAPE DESIGNER OR RELATED FIELD,NEW YORK,NEW YORK,NEW YORK,10014,N,1,17-1012,Landscape Architects,37149,Year,Level I,OES (All Industries),30-Jun-18,
H-1B,Algaen Corporation,Winston-Salem,NORTH CAROLINA,UNITED STATES OF AMERICA,336-577-4354,541711,Finance Specialist,13-2099,"Financial Specialists, All Other",,N,N,Master's,,Finance or Analytics,N,,N,,N,,,Winston-Salem,FORSYTH,NORTH CAROLINA,27101,N,1,13-2011,Accountants and Auditors,60382,Year,Level II,OES (All Industries),30-Jun-18,
H-1B,INDIANA UNIVERSITY,BLOOMINGTON,INDIANA,UNITED STATES OF AMERICA,812-855-9086,611310,Institutional Research & Effectiveness Officer,11-9033,"Education Administrators, Postsecondary",Executive Vice Chancellor for Academic Affairs,N,N,Master's,,"Higher Ed, Data Analysis, or Related",N,,N,,Y,24,"Higher Ed, Data Analysis, or Related",South Bend,St Joseph,INDIANA,46634,N,1,11-9033,"Education Administrators, Postsecondary",54683,Year,Level I,OES (ACWIA - Higher Education),30-Jun-18,
H-1B,UUSTAR CORPORATION,Apex,NORTH CAROLINA,UNITED STATES OF AMERICA,919-362-3886,4539,Supply Chain Analyst,13-1081,Logisticians,,N,N,Bachelor's,,Economics or Business administration,N,,N,,N,,,Apex,WAKE,NORTH CAROLINA,27502,N,1,13-1161,Market Research Analysts and Marketing Specialists,55120,Year,Level II,OES (All Industries),30-Jun-18,
H-1B,"HARGREAVES ASSOCIATES, INC.",SAN FRANCISCO,CALIFORNIA,UNITED STATES OF AMERICA,212-337-9973,541320,LANDSCAPE DESIGNER - ENTRY LEVEL,17-1012,Landscape Architects,PRINCIPAL LICENSED ARCHITECT,N,N,Bachelor's,,"ARCHITECTURE, LANDSCAPE ARCHITECTURE",N,,N,,Y,36,LANDSCAPE DESIGNER OR RELATED FIELD,NEW YORK,NEW YORK,NEW YORK,10014,N,1,17-1012,Landscape Architects,50773,Year,Level II,OES (All Industries),30-Jun-18,
H-1B,NEW COLLEGE OF FLORIDA,SARASOTA,FLORIDA,UNITED STATES OF AMERICA,941-487-4663,611310,ASSISTANT PROFESSOR OF STATISTICS,25-1022,"Mathematical Science Teachers, Postsecondary",DEPARTMENT CHAIR,N,N,Doctorate (PhD),,"Statistics, Educ Studies, Data Sci,etc",N,,N,,N,,,SARASOTA,SARASOTA,FLORIDA,34243,N,1,25-1022,"Mathematical Science Teachers, Postsecondary",46720,Year,Level I,OES (ACWIA - Higher Education),30-Jun-18,
H-1B,HARVARD UNIVERSITY,CAMBRIDGE,MASSACHUSETTS,UNITED STATES OF AMERICA,617-495-7837,611310,Research Fellow,19-1029,"Biological Scientists, All Other",Principal Investigator / Faculty Member,N,N,"Other Degree (JD, MD, etc.)",MD or PhD,"Biology, Medical Science, or related",N,,N,,N,,,Boston,SUFFOLK (BOSTON),MASSACHUSETTS,2115,Y,2,19-1021,Biochemists and Biophysicists,39790,Year,Level I,OES (ACWIA - Higher Education),30-Jun-18,
H-1B,HARVARD UNIVERSITY,CAMBRIDGE,MASSACHUSETTS,UNITED STATES OF AMERICA,617-495-7837,611310,Instructor,25-1071,"Health Specialties Teachers, Postsecondary",Head of Department,N,N,"Other Degree (JD, MD, etc.)",DMD or DDS,Dentistry,N,,N,,Y,12,Dental medicine,Boston,SUFFOLK (BOSTON),MASSACHUSETTS,2115,N,1,29-1021,"Dentists, General",96750,Year,Level II,OES (ACWIA - Higher Education),30-Jun-18,
H-1B,Sun Fiber LLC,Richburg,SOUTH CAROLINA,UNITED STATES OF AMERICA,803-789-4163,325211,Logistics Analyst,13-1081,Logisticians,,N,N,Master's,,Strategic Communication,N,,N,,N,,,Richburg,CHESTER,SOUTH CAROLINA,29729,N,1,11-3071,"Transportation, Storage, and Distribution Managers",67392,Year,Level I,OES (All Industries),30-Jun-18,
H-1B,HARVARD UNIVERSITY,CAMBRIDGE,MASSACHUSETTS,UNITED STATES OF AMERICA,617-495-7837,611310,Research Fellow,19-1029,"Biological Scientists, All Other",Principal Investigator / Faculty Member,N,N,"Other Degree (JD, MD, etc.)",MD or PhD,"Biology, Medical Science, or related",N,,N,,Y,12,Research involving disease investigation,Boston,SUFFOLK (BOSTON),MASSACHUSETTS,2115,Y,2,19-1021,Biochemists and Biophysicists,39790,Year,Level I,OES (ACWIA - Higher Education),30-Jun-18,
H-1B,HARVARD UNIVERSITY,CAMBRIDGE,MASSACHUSETTS,UNITED STATES OF AMERICA,617-495-7837,611310,Research Fellow,19-1029,"Biological Scientists, All Other",Principal Investigator / Faculty Member,N,N,Doctorate (PhD),,"Biological sciences, or related",N,,N,,Y,24,Research in biological sciences,Boston,SUFFOLK (BOSTON),MASSACHUSETTS,2115,Y,3,19-1021,Biochemists and Biophysicists,39790,Year,Level I,OES (ACWIA - Higher Education),30-Jun-18,
H-1B,"THE NEPHROLOGY GROUP, INC.",FRESNO,CALIFORNIA,UNITED STATES OF AMERICA,559-228-6600,621111,NEPHROLOGIST,29-1069,"Physicians and Surgeons, All Other",,N,N,"Other Degree (JD, MD, etc.)",MEDICAL DEGREE,MEDICINE,N,,Y,72,N,,,FRESNO,FRESNO,CALIFORNIA,93721,Y,17,29-1069,"Physicians and Surgeons, All Other",100,Hour,Level II,OES (All Industries),11-Sep-18,
H-1B,UNIVERSITY OF MARYLAND COLLEGE PARK,COLLEGE PARK,MARYLAND,UNITED STATES OF AMERICA,301-314-1713,611310,Post-Doctoral Associate,19-2032,Materials Scientists,Professor,N,N,Doctorate (PhD),,Physical Sciences or Engineering,N,,N,,N,,,College Park,PRINCE GEORGE'S,MARYLAND,20742,N,1,19-2032,Materials Scientists,41309,Year,Level I,OES (ACWIA - Higher Education),30-Jun-18,
H-1B,UUSTAR CORPORATION,Apex,NORTH CAROLINA,UNITED STATES OF AMERICA,919-362-3886,4539,Supply Chain Analyst,13-1081,Logisticians,,N,N,Master's,,Economics or Business administration,N,,N,,N,,,Apex,WAKE,NORTH CAROLINA,27502,N,1,13-1161,Market Research Analysts and Marketing Specialists,72093,Year,Level III,OES (All Industries),30-Jun-18,
H-1B,Algaen Corporation,Winston-Salem,NORTH CAROLINA,UNITED STATES OF AMERICA,336-577-4354,541711,Finance Specialist,13-2099,"Financial Specialists, All Other",,N,N,Bachelor's,,Finance or Analytics,N,,N,,N,,,Winston-Salem,FORSYTH,NORTH CAROLINA,27101,N,1,13-2011,Accountants and Auditors,49130,Year,Level I,OES (All Industries),30-Jun-18,
H-1B,HARVARD UNIVERSITY,CAMBRIDGE,MASSACHUSETTS,UNITED STATES OF AMERICA,617-495-7837,611310,Assistant Professor,25-1011,"Business Teachers, Postsecondary",Dean,N,N,Doctorate (PhD),,"Marketing, Applied Math., Management",N,,N,,N,,,Boston,SUFFOLK (BOSTON),MASSACHUSETTS,2163,N,1,25-1011,"Business Teachers, Postsecondary",59150,Year,Level I,OES (ACWIA - Higher Education),30-Jun-18,
H-1B,GEORGE MASON UNIVERSITY,FAIRFAX,VIRGINIA,UNITED STATES OF AMERICA,703-993-2970,611310,Project Manager Academic Innovation and New Ventures,11-3011,Administrative Services Managers,"Executive Director, New Ventures",N,N,Master's,,MBA or related field,N,,N,,N,,,Fairfax,FAIRFAX CITY,VIRGINIA,22030,N,1,,,,,,,,
H-1B,HARVARD UNIVERSITY,CAMBRIDGE,MASSACHUSETTS,UNITED STATES OF AMERICA,617-495-7837,611310,Fellow,19-3099,"Social Scientists and Related Workers, All Other",Director,N,Y,Doctorate (PhD),,"Economics,Migration,Demography,related",N,,N,,Y,24,Economics or public policy research,Cambridge,MIDDLESEX (CAMBRIDGE),MASSACHUSETTS,2138,N,1,19-3011,Economists,84115,Year,Level II,OES (All Industries),30-Jun-18,
H-1B,HARVARD UNIVERSITY,CAMBRIDGE,MASSACHUSETTS,UNITED STATES OF AMERICA,617-495-7837,611310,Postdoctoral Fellow,17-1011,"Architects, Except Landscape and Naval",Managing Director,N,N,Doctorate (PhD),,Urban Planning or related field,N,,N,,N,,,Cambridge,MIDDLESEX (CAMBRIDGE),MASSACHUSETTS,2138,N,1,19-3051,Urban and Regional Planners,49733,Year,Level I,OES (ACWIA - Higher Education),30-Jun-18,
H-1B,UUSTAR CORPORATION,Apex,NORTH CAROLINA,UNITED STATES OF AMERICA,919-362-3886,4539,Computer Programmers,15-1131,Computer Programmers,,N,N,Master's,,Industrial and Systems Engineerng,N,,N,,N,,,Apex,WAKE,NORTH CAROLINA,27502,N,1,15-1132,"Software Developers, Applications",98675,Year,Level III,OES (All Industries),30-Jun-18,
H-1B,WESTERN MICHIGAN UNIVERSITY,KALAMAZOO,MICHIGAN,UNITED STATES OF AMERICA,269-387-5873,611310,"Director and Editor in Chief, Medieval Institute Publication",11-9033,"Education Administrators, Postsecondary",Director of the Medieval Institute,Y,Y,Master's,,Humanities discipline,N,,N,,Y,84,Editor (scholarly publishing experience),Kalamazoo,KALAMAZOO,MICHIGAN,49008,N,1,11-9033,"Education Administrators, Postsecondary",153837,Year,Level IV,OES (ACWIA - Higher Education),30-Jun-18,
H-1B,"Denver Global Products, Inc.",Gastonia,NORTH CAROLINA,UNITED STATES OF AMERICA,704-665-1732,3363,Corporate Accountant,13-2011,Accountants and Auditors,,N,N,Bachelor's,,Accounting,N,,N,,N,,,Gastonia,GASTON,NORTH CAROLINA,28054,N,1,13-2011,Accountants and Auditors,64126,Year,Level II,OES (All Industries),30-Jun-18,
H-1B,Sun Fiber LLC,Richburg,SOUTH CAROLINA,UNITED STATES OF AMERICA,803-789-4163,325211,Accountants,13-2011,Accountants and Auditors,,N,N,Master's,,Accounting,N,,N,,N,,,Richburg,CHESTER,SOUTH CAROLINA,29729,N,1,13-2011,Accountants and Auditors,64126,Year,Level II,OES (All Industries),30-Jun-18,
H-1B,HARVARD UNIVERSITY,CAMBRIDGE,MASSACHUSETTS,UNITED STATES OF AMERICA,617-495-7837,611310,Postdoctoral Fellow,25-1022,"Mathematical Science Teachers, Postsecondary","Professor, Director",N,N,Doctorate (PhD),,"Mathematical physics, string theory",N,,N,,N,,,Cambridge,MIDDLESEX (CAMBRIDGE),MASSACHUSETTS,2138,N,1,25-1054,"Physics Teachers, Postsecondary",68330,Year,Level I,OES (ACWIA - Higher Education),30-Jun-18,
H-1B,BAYLOR COLLEGE OF MEDICINE,HOUSTON,TEXAS,UNITED STATES OF AMERICA,713-798-4604,611310,Research Associate,19-1042,"Medical Scientists, Except Epidemiologists",Principal Investigator,N,N,Master's,,Basic Sciences or Equivalent,N,,N,,N,,,Houston,HARRIS,TEXAS,77030,N,1,19-1021,Biochemists and Biophysicists,32032,Year,Level I,OES (ACWIA - Higher Education),30-Jun-18,
H-1B,DUKE UNIVERSITY AND MEDICAL CENTER,DURHAM,NORTH CAROLINA,UNITED STATES OF AMERICA,919-681-8472,611310,Research Associate Sr,19-1021,Biochemists and Biophysicists,Professor,N,N,Doctorate (PhD),,Biology,N,,N,,N,,,Durham,DURHAM,NORTH CAROLINA,27708,N,1,19-1021,Biochemists and Biophysicists,41579,Year,Level I,OES (ACWIA - Higher Education),30-Jun-18,
H-1B,UNIVERSITY OF FLORIDA,GAINESVILLE,FLORIDA,UNITED STATES OF AMERICA,352-273-1516,611310,DATA MANAGEMENT ANALYST II,15-1037,"Software Developers, Systems Software, R&D",DEPARTMENT DIRECTOR,N,N,Bachelor's,,"MIS, Data Mgmt., related fields",N,,N,,Y,24,"Data Analyst, related jobs",GAINESVILLE,ALACHUA,FLORIDA,32611,N,1,15-2041,Statisticians,51896,Year,Level I,OES (ACWIA - Higher Education),30-Jun-18,
H-1B,UNIVERSITY OF FLORIDA,GAINESVILLE,FLORIDA,UNITED STATES OF AMERICA,352-273-1516,611310,ASSISTANT PROFESSOR,25-1022,"Mathematical Science Teachers, Postsecondary",DEPARTMENT CHAIR,N,N,Doctorate (PhD),,"Statistics, Biostatistics, related",N,,N,,N,,,GAINESVILLE,ALACHUA,FLORIDA,32610,N,1,25-1022,"Mathematical Science Teachers, Postsecondary",49590,Year,Level I,OES (ACWIA - Higher Education),30-Jun-18,
H-1B,UNIVERSITY OF FLORIDA,GAINESVILLE,FLORIDA,UNITED STATES OF AMERICA,352-273-1516,611310,DATA MANAGEMENT ANALYST II,15-1034,"Software Developers, Applications, Non R&D",DEPARTMENT DIRECTOR,N,N,Master's,,"Info Systems, Ops Mgmt, related",N,,N,,N,,,GAINESVILLE,ALACHUA,FLORIDA,32611,N,1,15-1034,"Software Developers, Applications, Non R&D",44096,Year,Level II,OES (ACWIA - Higher Education),30-Jun-18,
H-1B,UNIVERSITY OF FLORIDA,GAINESVILLE,FLORIDA,UNITED STATES OF AMERICA,352-273-1516,611310,BIOLOGICAL SCIENTIST III,19-1013,Soil and Plant Scientists,PRINCIPAL INVESTIGATOR,N,Y,Doctorate (PhD),,"Biology, Genomics, Genetics, rltd",N,,N,,Y,24,"Post Doc Asso., Biol. Scientist, etc.",LAKE ALFRED,POLK,FLORIDA,33850,N,1,19-1013,Soil and Plant Scientists,39645,Year,Level I,OES (ACWIA - Higher Education),30-Jun-18,
H-1B,UNIVERSITY OF FLORIDA,GAINESVILLE,FLORIDA,UNITED STATES OF AMERICA,352-273-1516,611310,APPLICATION DEVELOPER ANALYST II,15-1035,"Software Developers, Applications, R&D",PRINCIPAL INVESTIGATOR,N,Y,Bachelor's,,"Elec. and/or Computer Engg., related",N,,N,,Y,36,"Apps Develoiper, Apps Analyst, etc.",GAINESVILLE,ALACHUA,FLORIDA,32611,Y,2,15-1035,"Software Developers, Applications, R&D",59176,Year,Level II,OES (ACWIA - Higher Education),30-Jun-18,
H-1B,Law Offices of Mark CHOI,sacramento,CALIFORNIA,UNITED STATES OF AMERICA,916-572-7274,54111,Entry Level Attorney,23-1011,Lawyers,,N,N,"Other Degree (JD, MD, etc.)",Juris Doctor,law,N,,N,,N,,,sacramento,SACRAMENTO,CALIFORNIA,95825,N,1,23-1011,Lawyers,74090,Year,Level I,OES (All Industries),30-Jun-18,
H-1B,MICHIGAN STATE UNIVERSITY,EAST LANSING,MICHIGAN,UNITED STATES OF AMERICA,517-353-1720,611310,Assistant Professor,25-1043,"Forestry and Conservation Science Teachers, Postsecondary",Professor and Chairperson,N,N,Doctorate (PhD),,Forest Economics or related field,N,,N,,N,,,East Lansing,INGHAM,MICHIGAN,48824,N,1,25-1043,"Forestry and Conservation Science Teachers, Postsecondary",62380,Year,Level I,OES (ACWIA - Higher Education),30-Jun-18,
H-1B,CYMA SYSTEMS INC,MANCHESTER,CONNECTICUT,UNITED STATES OF AMERICA,860-791-6356,541511,Quality Analyst,15-1199,"Computer Occupations, All Other",Project Manager,N,N,Bachelor's,,"Computer Science, Engineering or relat",N,,N,,Y,24,Quality Analyst; Programmer Analyst; Tes,Minnetonka,HENNEPIN,MINNESOTA,55343,N,1,,,,,,,,
H-1B,"CVE TECHNOLOGY GROUP, INC.",PLANO,TEXAS,UNITED STATES OF AMERICA,972-424-6606,334220,Production Manager of Reclamation & Logistic Department,11-3071,"Transportation, Storage, and Distribution Managers",cfo,Y,N,Bachelor's,N/A,Logistics Management,N,,N,,N,,,Allen,COLLIN,TEXAS,75013,N,1,11-3071,"Transportation, Storage, and Distribution Managers",65790,Year,Level I,OES (All Industries),30-Jun-18,
H-1B,"FRS - FAST RELIABLE SEAWAYS, LLC",MIAMI,FLORIDA,UNITED STATES OF AMERICA,786-395-2690,483112,CO-CEO,11-1021,General and Operations Managers,CO-CEO,Y,N,Master's,,Business Administration,N,,N,,Y,36,Sr. Management Position,Miami,MIAMI-DADE,FLORIDA,33132,N,1,11-1011,Chief Executives,162094,Year,Level II,OES (All Industries),30-Jun-18,
H-1B,THE UNIVERSITY OF TEXAS M.D. ANDERSON CANCER CENTER,HOUSTON,TEXAS,UNITED STATES OF AMERICA,713-792-1112,611310,Research Scientist,19-1021,Biochemists and Biophysicists,Assistant Professor,N,N,Doctorate (PhD),,Basic Science,N,,N,,N,,,Houston,HARRIS,TEXAS,77054,N,1,19-1021,Biochemists and Biophysicists,32032,Year,Level I,OES (ACWIA - Higher Education),30-Jun-18,
H-1B,THE OHIO STATE UNIVERSITY,COLUMBUS,OHIO,UNITED STATES OF AMERICA,614-292-6101,611310,Research Associate 1-Engineer,17-2161,Nuclear Engineers,Associate Professor,N,N,Master's,,"NOT ENOUGH SPACE- see page 2, E. a. 5.",N,,N,,N,,,Columbus,FRANKLIN,OHIO,43210,N,1,17-2161,Nuclear Engineers,56056,Year,Level II,OES (ACWIA - Higher Education),30-Jun-18,
H-1B,THE OHIO STATE UNIVERSITY,COLUMBUS,OHIO,UNITED STATES OF AMERICA,614-292-6101,611310,Research Associate 1-B/H,19-1042,"Medical Scientists, Except Epidemiologists",Associate Professor,N,N,Master's,,"NOT ENOUGH SPACE- see page 2, E. a. 5.",N,,N,,Y,12,"NOT ENOUGH SPACE- see page 2, E. a. 5.",Columbus,FRANKLIN,OHIO,43210,N,1,19-4021,Biological Technicians,32926,Year,Level II,OES (ACWIA - Higher Education),30-Jun-18,
H-1B,MICHIGAN STATE UNIVERSITY,EAST LANSING,MICHIGAN,UNITED STATES OF AMERICA,517-353-1720,611310,Research Assistant Professor,17-2031,Biomedical Engineers,Assistant Professor,N,N,Doctorate (PhD),,Mechanical Engineering or related,N,,N,,N,,,East Lansing,INGHAM,MICHIGAN,48824,N,1,17-2031,Biomedical Engineers,65603,Year,Level III,OES (ACWIA - Higher Education),30-Jun-18,
H-1B,DUKE UNIVERSITY AND MEDICAL CENTER,DURHAM,NORTH CAROLINA,UNITED STATES OF AMERICA,919-681-8472,611310,Lab Research Analyst I,19-4021,Biological Technicians,Assistant Professor,N,N,Bachelor's,,"Biology, med. science, other sci. fiel",N,,N,,Y,24,Research experience,Durham,DURHAM,NORTH CAROLINA,27710,N,1,11-9121,Natural Sciences Managers,45552,Year,Level I,OES (ACWIA - Higher Education),30-Jun-18,
H-1B,"TechStyle, Inc.",El Segundo,CALIFORNIA,UNITED STATES OF AMERICA,310-683-0940,454111,Business Analyst,13-1111,Management Analysts,Business Intelligence Manager,N,N,Bachelor's,,Information Systems,N,,N,,N,,,El Segundo,LOS ANGELES,CALIFORNIA,90245,N,1,13-2011,Accountants and Auditors,48256,Year,Level I,OES (All Industries),30-Jun-18,
H-1B,"EMPYREAN BENEFIT SOLUTIONS, INC.",HOUSTON,TEXAS,UNITED STATES OF AMERICA,847-730-7505,518210,Business Systems Manager,15-2031,Operations Research Analysts,Director of Client Services,N,N,Bachelor's,,Business Administration,N,,N,,Y,36,Benefits Administration,Houston,HARRIS,TEXAS,77042,N,1,,,,,,,,
